Gene	gamma
GB41896	0.1118507
GB41769	0.080464134
GB41897	0.044379084
GB41768	-0.082221189
GB41898	0.772302477
GB41899	-0.908269212
GB41766	0.388511895
GB41765	-0.237436561
GB41763	-0.463870597
GB41900	0.596209026
GB41901	-0.105560459
GB41761	-0.460977696
GB41902	-0.558835944
GB41760	1.651385849
GB41904	0.903280939
GB41905	0.081545315
GB41906	0.467348662
GB41907	0.075687206
GB41908	0.283492402
GB41759	-0.189935215
GB41909	0.239089796
GB41758	0.338916389
GB41910	-0.16873196
GB41757	0.38610335
GB41756	1.13565423
GB41911	-0.141635937
GB41755	-0.270567759
GB41912	0.68995761
GB41754	0.150651488
GB41913	1.073483372
GB41914	-0.112279947
GB41753	0.083415652
GB41915	1.072342148
GB41916	1.073918312
GB41917	0.233870272
GB41751	0.469266921
GB41919	0.934854226
GB41750	-0.153222341
GB41920	0.637232444
GB41921	1.366730905
GB41922	0.467063603
GB43867	-0.571979232
GB43863	-0.635958927
GB43868	0.170294991
GB43869	1.689269663
GB43862	-0.782220258
GB43870	0.467849036
GB43871	-0.597155786
GB43861	0.389137941
GB43872	-1.088268741
GB43860	-0.603121762
GB43873	-0.246778749
GB43859	-0.454676901
GB43858	0.111357861
GB43874	-0.273338915
GB43857	-0.385815952
GB43875	-0.415122647
GB43856	-0.324499859
GB43876	0.417222233
GB43855	0.669876564
GB43877	0.274520645
GB43879	1.237768304
GB43880	0.036391142
GB43881	0.732258003
GB43882	-0.050344123
GB43883	0.07252276
GB43852	0.261352684
GB43884	0.459779134
GB43851	-0.243184885
GB43850	-0.019642874
GB43885	-0.048432711
GB43886	-0.398483788
GB43887	-0.585884029
GB43848	-0.561824947
GB43888	0.093465464
GB43847	-0.56741327
GB43846	0.289656836
GB43844	-0.237429637
GB43889	-0.183191241
GB43843	-0.093193208
GB43890	-0.108750818
GB43891	-0.107289645
GB43892	0.710207993
GB43841	-0.260289268
GB43840	-0.370234677
GB43894	-0.092423315
GB43839	0.234121479
GB43895	0.238105488
GB43897	0.085919006
GB43837	-0.181458625
GB43898	0.234720075
GB43836	0.34045526
GB43835	0.748255741
GB43834	0.502678855
GB43899	-0.242759383
GB43833	0.517630158
GB43832	0.078841874
GB43831	-0.293949091
GB43830	0.552635114
GB43829	-0.304522897
GB43828	-0.310218195
GB43827	-0.408166387
GB43826	-0.140841907
GB43900	0.00261795
GB43901	0.762303601
GB43902	0.000737492
GB43825	0.090729219
GB43903	-0.002953421
GB43904	-0.217138059
GB43824	-0.39036229
GB43823	0.192790401
GB43905	-0.15322246
GB43822	-0.512937924
GB43906	-0.674574451
GB43908	1.081999581
GB43909	0.020277093
GB43820	-0.480905733
GB43912	-0.250071598
GB43913	-0.658992937
GB43819	0.057395787
GB43914	-0.076202567
GB43915	0.985157374
GB43818	-0.482276554
GB43917	0.376392105
GB43919	-0.098920957
GB43920	0.976703693
GB43921	-0.007404476
GB43817	1.497816936
GB43816	0.150736934
GB43922	0.504376334
GB43815	1.284185524
GB43814	0.700531683
GB43813	0.227905627
GB43812	-0.620514559
GB43924	0.532293368
GB43811	1.282133461
GB54524	-0.126293496
GB54523	-0.108339916
GB54525	0.183437213
GB54522	-0.524069291
GB54521	0.180734866
GB54526	0.415615301
GB54520	-1.136075547
GB54528	0.211877472
GB54529	0.300638238
GB54530	0.102822234
GB54519	1.814199934
GB54518	-0.161393004
GB54531	0.067490822
GB54517	0.225609526
GB54516	0.218312221
GB54532	-0.190471759
GB54533	0.126004429
GB54514	-0.201524294
GB54537	-0.185944235
GB54538	-0.449220324
GB54513	-0.127794153
GB54540	-0.337793439
GB54512	0.117453729
GB54511	-0.424128053
GB54541	0.994722943
GB54510	-0.355726352
GB54543	0.288336791
GB54508	1.060732667
GB54544	0.774534769
GB54507	3.062368906
GB54546	-0.228302146
GB54506	1.400809387
GB54505	-0.207864748
GB54504	0.174427259
GB54547	0.050336642
GB54503	-0.307050347
GB54548	-0.135268966
GB54502	-0.315500639
GB54549	2.96823202
GB54550	-0.034755086
GB54501	-0.492891648
GB54551	0.128267339
GB54552	-0.426609379
GB54500	-0.356993378
GB54499	-0.099256288
GB54553	-0.209353951
GB54554	0.365642227
GB54555	-0.435169307
GB54498	-0.058969808
GB54556	-0.075378344
GB54496	1.000548842
GB54557	-0.215244057
GB54493	0.156684053
GB54559	-0.349273
GB40447	-0.725599355
GB40446	-0.298967595
GB40448	-0.042068068
GB40445	0.003926838
GB40449	0.012973509
GB40444	-0.474024827
GB40451	0.773096239
GB40442	0.174269088
GB40441	-0.534257013
GB40452	-0.571673179
GB40440	-0.767826268
GB40439	-0.29745822
GB40438	0.265773605
GB40437	-0.115783451
GB40436	-0.29480749
GB40432	0.332133189
GB40453	-0.485561654
GB40431	-0.253160328
GB40430	1.13540198
GB40454	-0.668382795
GB40429	-0.255709192
GB40456	-0.389673039
GB40457	-0.29132933
GB40428	-0.470598022
GB40459	-0.090355824
GB40427	-0.444200378
GB40460	0.27761575
GB40426	-0.276797252
GB40425	-0.316160181
GB40461	-0.731319594
GB40424	-0.544957765
GB40462	-0.087980875
GB40463	-0.382070008
GB40423	0.020367237
GB40422	-0.949872444
GB40464	0.204913099
GB40421	-0.259937095
GB40420	-0.106437735
GB40418	0.194262969
GB40466	-0.206851776
GB40417	-0.574024745
GB40467	-0.558344639
GB40416	0.404858849
GB40469	0.020299209
GB40471	-0.535070201
GB40415	0.344068836
GB40414	0.047503613
GB40473	-0.381013711
GB40413	-0.010266716
GB40475	0.153596861
GB40478	-0.033168476
GB40412	0.521078908
GB40411	-0.036468273
GB40410	0.806555328
GB40479	-0.332279512
GB40409	0.042727395
GB40480	-0.366852085
GB40481	-1.084561035
GB40408	-0.350819392
GB40407	-0.154312967
GB40406	0.237240125
GB40483	0.368428126
GB40405	0.129091847
GB40403	-0.092167224
GB40401	-0.395608569
GB40400	-0.843279414
GB40489	0.121929381
GB40399	-0.573966785
GB40490	-0.317165098
GB40398	-0.609327408
GB40397	-0.014946799
GB40491	-0.002825595
GB40492	-0.179628195
GB40493	0.180315608
GB40396	-0.219449399
GB40395	0.244233059
GB40495	-0.093058048
GB40496	-0.046640941
GB40394	-0.184639978
GB40498	0.201101663
GB40393	0.347716541
GB40500	0.460053442
GB40501	-0.290567776
GB40392	0.667151113
GB40502	-0.447963934
GB40503	-0.066499091
GB40391	0.566016458
GB40390	0.856751048
GB40504	-0.27801421
GB40507	-0.297834189
GB40508	0.692226024
GB40509	-0.124300028
GB40388	-0.067364116
GB40510	0.722412707
GB40387	-0.049605927
GB40511	-0.770985681
GB40386	0.575669884
GB40513	0.914957955
GB40385	0.017988001
GB40514	0.328152109
GB40515	-0.66142003
GB40382	0.244795243
GB40516	0.128242708
GB40381	-0.21432801
GB40517	0.295827752
GB40378	-0.919714722
GB40519	-0.467232323
GB40377	0.326303567
GB40521	-0.074471676
GB40375	-0.415739606
GB40522	0.270075743
GB40523	-0.279456788
GB40525	0.359726652
GB40526	-0.163725666
GB40527	-0.475818042
GB40529	0.283490322
GB40530	-0.257264389
GB40370	-0.546558911
GB40369	0.22871583
GB40531	-0.242889816
GB40366	-0.107661992
GB40533	0.508677101
GB40534	0.355129821
GB40365	-0.38845649
GB40364	0.11427912
GB40363	-0.513167333
GB40536	0.369375757
GB40537	0.20407213
GB40362	-0.214260274
GB40538	-0.592650883
GB40361	-0.481127695
GB40539	-0.237492166
GB40360	-0.493446802
GB40540	-0.188770876
GB40541	0.518403729
GB40542	-0.263978486
GB40359	-0.495710625
GB40543	-0.886323745
GB40545	-0.249616346
GB40358	-0.442561832
GB40357	-0.453016936
GB40546	-0.084513461
GB40356	3.008186571
GB40547	0.259612509
GB40548	-0.159570319
GB40355	-0.467435103
GB40354	0.046367424
GB40353	-0.675747896
GB40549	-0.51761079
GB40352	-0.593400794
GB40552	-0.443443102
GB40554	0.146240148
GB40351	-0.443976587
GB40350	0.343820003
GB40555	-0.275602326
GB40349	0.069336901
GB40556	-0.73407062
GB40348	-0.502225866
GB40347	0.514967216
GB40346	0.166333125
GB40345	-0.775184015
GB40558	-0.684098144
GB40559	-0.314141249
GB40343	-0.091102187
GB40560	-0.801694548
GB40342	-0.186509309
GB40341	-0.007997944
GB40561	-0.749675318
GB40340	0.09062451
GB40562	-0.263822477
GB40563	0.124276896
GB40564	-0.572406093
GB40339	-0.553717654
GB40565	-0.160437681
GB40338	0.626159856
GB40337	-0.121424189
GB40336	-0.105716801
GB40566	0.799462352
GB40335	-0.384582915
GB40567	0.850044704
GB41156	-0.235787352
GB41157	0.22786547
GB41154	-0.202611393
GB41158	-0.319647371
GB41153	0.14528078
GB41159	-0.55802215
GB41152	-0.096089569
GB41160	-0.488723132
GB41151	-0.200227736
GB41161	-0.514891631
GB41150	-0.205773681
GB41162	-0.029046928
GB41149	0.351605717
GB41163	-0.314576847
GB41148	-0.349412723
GB41164	-0.190286623
GB41147	-0.04741028
GB41165	-0.310207394
GB41146	0.238274095
GB41145	0.036970987
GB41167	-0.232199542
GB41168	0.038360687
GB41143	0.215673458
GB41142	0.771030492
GB41141	-0.654785153
GB41140	-0.701628735
GB41169	-0.379650358
GB41139	-0.2394713
GB41138	-0.090541639
GB41170	-0.17371842
GB41171	-0.509244719
GB41137	-0.369449812
GB41172	-0.397664206
GB41136	-0.040881263
GB41173	-0.005841494
GB41135	-0.528416782
GB41174	0.119973346
GB41134	-0.462326959
GB41133	-0.240126568
GB41175	0.549574587
GB41132	-0.129310741
GB41176	-0.582083255
GB41177	-0.225596791
GB41178	0.286624176
GB41179	0.872054194
GB41180	-0.032671698
GB41131	0.61608266
GB41130	0.345110943
GB41181	0.072666384
GB41129	0.089246438
GB41128	-0.248648634
GB41127	-0.065332783
GB41126	-0.067628937
GB41182	-0.115370823
GB41123	1.204774048
GB41122	0.080295402
GB41121	0.520736007
GB41119	0.633343761
GB41118	-0.46316253
GB41117	0.014901199
GB41183	0.113162721
GB41115	0.288549186
GB41184	0.891824625
GB51409	0.249144029
GB51410	-0.226237967
GB51408	-0.17089513
GB51411	-0.209912993
GB51407	-0.47599581
GB51413	-0.461756731
GB51414	-0.120140995
GB51406	-0.847226638
GB51405	-0.413572334
GB51418	-0.219298693
GB51401	-0.024974332
GB51419	-0.15285294
GB51420	0.219504289
GB51400	-0.114702755
GB51421	-0.511810985
GB51399	-0.667326761
GB51398	0.270676449
GB51422	0.083643425
GB51423	-0.31248736
GB51424	0.362501463
GB51425	0.674017299
GB51396	0.317059466
GB51426	0.162185509
GB51427	-0.007011749
GB51395	-0.21058025
GB51394	-0.112333466
GB52591	-0.880604623
GB52590	1.697564351
GB52589	0.574309076
GB52592	-0.58010224
GB52588	-0.102053642
GB52594	-0.306580178
GB52595	-0.257195131
GB52596	-0.726002605
GB52597	1.128239275
GB52598	1.008851403
GB52587	-0.388429467
GB52600	0.534610301
GB52601	0.214280787
GB52583	-1.052359279
GB52582	-0.527817502
GB52602	0.003091217
GB52603	-0.130099504
GB52604	0.256686634
GB52605	-0.573774877
GB46342	-0.068999561
GB47883	-0.758803993
GB47882	-0.426493027
GB47884	0.660611419
GB47885	0.565796643
GB47881	-0.319032872
GB47880	0.171256119
GB47886	0.862372205
GB47879	0.561048946
GB47878	-0.358296824
GB47877	-0.304258191
GB47876	-0.123665261
GB47875	0.334230938
GB47874	0.020723955
GB47873	-0.348117909
GB47887	0.048959178
GB47872	0.437115999
GB47888	-0.464316812
GB47871	1.252019539
GB47889	0.045834163
GB47890	0.302377248
GB47870	-0.004180604
GB47892	-0.997487158
GB47869	-0.146535615
GB47893	-0.417914266
GB47894	-0.546693881
GB48140	0.179565183
GB48139	0.49884479
GB48138	2.409631762
GB48137	-0.198478807
GB48136	0.667547147
GB48135	0.810813841
GB48134	0.229729261
GB48133	0.365794327
GB48132	0.420976315
GB48131	0.855457189
GB48143	-0.378724028
GB48144	0.081195984
GB48145	-0.477595476
GB48146	-0.991633365
GB48147	0.048203261
GB48148	-0.579236748
GB48149	0.65724045
GB48129	1.111388756
GB48150	-0.058248879
GB48151	-0.009433581
GB48128	0.854447595
GB48152	0.963907093
GB48153	-0.450342117
GB48154	-0.864026311
GB48155	-0.549646334
GB48127	-0.292280176
GB48156	-0.677818853
GB48126	0.091979773
GB48157	0.12796368
GB48125	0.0237435
GB48124	0.312489179
GB48158	-0.742863242
GB48159	1.414418971
GB48160	2.075606971
GB48161	0.710154954
GB48162	-0.249924346
GB48163	0.610035356
GB48122	-0.299214864
GB48121	0.289593514
GB48165	0.658094736
GB48167	0.058706744
GB48118	0.057989654
GB48117	0.811219928
GB48169	0.504828192
GB48115	-0.339780025
GB48114	1.021969127
GB48113	-0.542227487
GB48170	0.117576897
GB48112	-0.171684135
GB48111	-0.1376245
GB48172	0.049450991
GB48110	-0.531790026
GB48109	3.23493253
GB48108	-0.649092539
GB48173	-0.644216552
GB48174	0.512442518
GB48107	-0.453859544
GB48175	0.913911349
GB48105	0.383719571
GB48176	0.108068957
GB48177	-0.183955748
GB48178	0.161303582
GB48104	-0.175370919
GB48103	-0.157793784
GB48102	-0.095494386
GB48101	0.641613367
GB48100	1.287139947
GB48099	-0.157487579
GB48179	-0.148730736
GB48180	-0.409721027
GB48098	0.173330599
GB48181	-1.041739406
GB48097	0.095251543
GB48096	0.976624015
GB48183	-0.728075846
GB48095	0.016377352
GB44330	0.286559303
GB44329	1.059340314
GB44328	-0.093730469
GB44331	0.248030056
GB44332	0.062495795
GB44333	-0.218077051
GB44327	1.600341994
GB44334	-0.028875257
GB44325	0.613881134
GB44336	-0.329337988
GB44337	0.185738021
GB44321	-0.826178528
GB44338	-0.164228008
GB44319	0.63304041
GB44318	-0.081663307
GB44317	-0.536017901
GB44339	-0.171782824
GB44340	-0.447460013
GB44341	0.024801546
GB44342	0.069840822
GB44343	0.046960809
GB44344	0.600587314
GB44316	-0.040555394
GB44315	0.429005037
GB44345	-0.448476846
GB44313	0.339579057
GB44346	-0.130783582
GB44347	-0.73135447
GB44312	0.543668352
GB44311	-0.05986683
GB44349	0.196113384
GB44350	-0.552166643
GB44351	-0.165070971
GB44310	-0.185995535
GB44308	-0.052903235
GB44307	-0.692190394
GB44352	-0.175015153
GB44306	-0.108469225
GB44353	-0.708087697
GB44354	-0.299807348
GB44305	0.118021424
GB44355	0.091133936
GB44356	0.245388232
GB44304	0.229276423
GB44303	0.057292207
GB44302	0.47207717
GB44301	-0.481771868
GB44300	-0.537411578
GB44299	-0.164518291
GB44358	0.204132429
GB44298	-0.35523587
GB44359	-0.109272974
GB44360	0.208383809
GB44297	-0.797028514
GB44361	0.034896443
GB44362	0.208732611
GB44363	0.647607493
GB44364	-0.329707737
GB44365	2.222320821
GB44296	0.293914295
GB44366	0.13248382
GB44367	0.694738122
GB44295	-0.527625224
GB44294	0.364042772
GB44368	-0.250941768
GB44293	-0.177615443
GB44292	-0.209751639
GB44369	-0.678242512
GB44370	-0.355163596
GB44291	-0.246810607
GB44289	-0.358622755
GB44371	-0.40656026
GB44288	-0.434101573
GB44287	0.060040246
GB44285	-0.372397859
GB44284	0.613467519
GB44283	-0.444217182
GB44373	-0.791298078
GB44281	-0.17200254
GB44374	-0.60068697
GB44280	0.953397563
GB44279	1.091320365
GB44277	-0.484233456
GB44276	-0.449344327
GB42452	-0.079182458
GB42454	-0.150862568
GB42451	-0.406153561
GB42455	1.617393296
GB42450	-0.883318858
GB42456	0.619855553
GB42457	-0.125725398
GB42449	-0.162507005
GB42448	0.483603787
GB42447	-0.159860041
GB42458	0.079472962
GB42459	0.407436093
GB42460	1.321125209
GB42446	-0.69228381
GB42445	-0.305465909
GB42444	-0.148256068
GB42443	-0.944360305
GB42442	-0.057368051
GB42462	0.529073158
GB42463	2.592763994
GB42438	-0.666773598
GB42437	0.403061477
GB42464	-0.310534072
GB42465	-0.279538838
GB42436	-0.401032576
GB42435	2.271837454
GB42434	1.83170463
GB42466	-0.593528351
GB42467	1.499352757
GB42468	0.827869369
GB42469	0.247305804
GB42433	0.780999866
GB42470	0.655429355
GB42472	0.500718082
GB42473	-0.123999037
GB42475	2.584306952
GB42476	-0.516520343
GB42477	0.421867285
GB42478	-0.877739406
GB42432	-0.269122197
GB42431	0.560276714
GB42479	-0.400981248
GB42480	-0.097681088
GB42429	-0.021392383
GB42481	0.120797777
GB42482	0.531062705
GB42428	1.410033499
GB42484	1.930047051
GB42427	1.938354527
GB42426	1.722265493
GB42425	-0.094565143
GB42424	0.644577967
GB42423	0.3153645
GB42485	-0.047306767
GB42486	0.075886651
GB42487	0.214556475
GB42422	-0.167527068
GB42489	-0.858074419
GB42490	0.385587805
GB42421	-0.345832376
GB42491	-0.374896457
GB42492	0.048668301
GB42493	0.140242334
GB42420	-0.981251004
GB42494	-0.25239249
GB42419	0.210827361
GB42495	-0.618490185
GB42418	-0.589650608
GB42417	-0.394798415
GB42496	0.099771557
GB42416	0.096266698
GB42497	-0.539864352
GB42498	-0.200866354
GB42499	-0.078883009
GB42414	-0.82692857
GB42413	0.006807468
GB42412	-0.19517255
GB42500	1.00980181
GB42501	-0.505236947
GB42411	0.884767505
GB42410	0.297428935
GB42409	0.738282602
GB42408	0.304706893
GB40980	0.252876607
GB40979	-0.321863113
GB40978	-0.432736788
GB40983	0.11588707
GB40977	0.022818762
GB40976	0.276140167
GB40975	0.384635483
GB40973	0.494960074
GB40972	3.275807681
GB40970	0.725830886
GB40984	0.115811794
GB40969	0.38100075
GB40968	2.672814624
GB40967	1.029603808
GB40966	0.64792693
GB47962	0.149239813
GB47961	1.428845311
GB47960	0.313524177
GB47963	0.189818724
GB47957	-0.069446565
GB47964	-0.799424298
GB47955	-0.419863031
GB47965	0.426795367
GB47954	1.049345596
GB47966	-0.218515554
GB47953	0.305221482
GB47952	0.238243952
GB47951	0.064845696
GB47967	0.446257245
GB47968	0.430657994
GB47969	-0.570294705
GB47970	1.097622097
GB47971	0.101697714
GB47972	0.009009502
GB47950	0.001373151
GB47973	0.139077669
GB47974	2.462763366
GB47975	1.153663678
GB47949	-0.395709858
GB47948	-0.323724595
GB47947	0.78054111
GB47946	1.203529762
GB47945	0.593813147
GB47944	0.247426799
GB47976	-0.045450779
GB47977	0.957043316
GB53380	-0.478087861
GB53381	-0.167171396
GB53379	-0.209477618
GB53382	-0.032926541
GB53384	-0.127370549
GB53378	0.364993894
GB53377	-0.438285974
GB53385	0.87609704
GB53386	0.528787005
GB53387	-0.15877793
GB53376	0.378925621
GB53388	0.298838523
GB53389	0.110783365
GB53375	0.342387873
GB53391	0.412974346
GB53374	2.796762436
GB53392	-0.805212685
GB53394	-0.609378151
GB53373	0.524902998
GB53395	0.098032225
GB53372	1.347047
GB53371	0.999752097
GB53370	1.200914351
GB53369	1.437527781
GB53368	0.691127976
GB53396	0.0133022
GB53367	1.713093222
GB53397	0.798618695
GB53365	0.595673227
GB53363	0.241842709
GB53398	0.697529179
GB53361	0.000502146
GB53360	-0.082310331
GB53359	-0.450270498
GB53400	0.45330118
GB53401	0.073601454
GB53402	-0.284541407
GB53357	0.351412323
GB53403	-0.087959776
GB53404	0.767085552
GB53405	0.674528173
GB53406	0.00880778
GB53355	-0.246893024
GB53354	0.373865519
GB53353	1.908143092
GB53352	-0.511852651
GB53351	-0.519197181
GB53349	1.269065399
GB53348	-0.710364774
GB53347	3.017658966
GB53345	-0.207990088
GB53344	0.572498038
GB53407	-0.181982052
GB53343	0.466244341
GB53342	-0.183826632
GB53341	1.386537948
GB53340	0.454433529
GB53408	2.05406185
GB53339	0.003332365
GB53409	0.388945693
GB53410	0.738324895
GB53338	-0.187328976
GB53411	-0.519584252
GB53412	1.437046553
GB53337	-0.212428905
GB53414	-0.439894775
GB53336	0.11524636
GB53415	-0.685127127
GB53335	-0.292917143
GB53334	-0.282381541
GB53417	-0.160473656
GB53333	-0.031819902
GB53418	-0.355653645
GB53419	0.558442565
GB53332	0.207577435
GB53331	-0.149151825
GB53329	0.066082896
GB53328	0.78682598
GB53327	1.984202424
GB53326	0.436715823
GB53324	6.303245955
GB53323	0.448787311
GB53420	-0.188424436
GB53421	0.224322624
GB53322	0.521461645
GB53321	-0.21936046
GB53422	-0.53652428
GB53320	4.765421988
GB53319	-0.352429145
GB53318	0.813284197
GB53317	2.185974256
GB53424	-0.595464955
GB53316	-0.069209414
GB53315	-0.142459164
GB53426	0.149319367
GB53314	-0.296418146
GB53313	-0.168391096
GB53312	0.096539327
GB53427	2.62146841
GB53428	1.334259878
GB53311	0.876996469
GB53310	0.425749923
GB53309	0.558296309
GB53308	0.188346553
GB53307	0.048494784
GB53306	1.510189938
GB53305	0.337878717
GB53430	-0.033891255
GB53303	-0.300551245
GB53431	-0.076483434
GB53432	0.298161256
GB53433	0.378954635
GB53302	-0.287937143
GB53301	2.140654322
GB53434	-0.051588417
GB53300	1.472095594
GB53299	0.152601783
GB53435	-0.676357167
GB53298	-0.420131078
GB53436	0.222319653
GB53437	0.070000917
GB53438	0.213349507
GB53439	-0.61019536
GB53440	-0.24717379
GB53297	0.408394194
GB53296	1.0253354
GB53295	0.074234755
GB53441	-0.935173145
GB53442	0.766309313
GB53443	0.489331568
GB53444	1.343331206
GB53445	0.714966817
GB53446	-0.548241027
GB53447	0.838852483
GB53448	0.093958718
GB53449	-0.491686787
GB53450	0.395410837
GB53451	-0.516970915
GB53452	0.098871571
GB53453	0.017912402
GB53454	-0.074486585
GB53455	0.718322576
GB53456	-0.613255081
GB53458	0.002672296
GB53459	-0.301062514
GB53460	-0.0146449
GB53461	0.302862396
GB53462	0.352324372
GB53463	-0.63918556
GB53464	1.106101647
GB53465	0.679212795
GB53466	0.159191332
GB53467	-0.015099313
GB53468	1.057406084
GB53469	-0.365608427
GB53470	-0.073290795
GB53471	0.322850358
GB53472	0.356206
GB53473	0.392358379
GB53474	1.171166551
GB53475	0.245388232
GB53476	0.523637638
GB53477	-0.359620609
GB53478	-0.01708754
GB53479	0.051373393
GB53480	0.098287389
GB53481	0.647552297
GB53482	-0.406361478
GB53483	0.930900915
GB53484	0.095159331
GB53485	0.291307253
GB53486	0.166883805
GB53487	0.408114215
GB53488	0.123105494
GB53489	0.038960401
GB53490	0.897875858
GB53491	0.195335981
GB53493	0.430432668
GB53294	0.636872445
GB51475	0.195601559
GB42747	-0.823826473
GB42748	0.065570996
GB42745	0.529273578
GB42744	-0.632310553
GB42749	-0.519425127
GB42743	-0.175453768
GB42750	-0.30209801
GB42742	0.083503627
GB42751	0.027596621
GB42752	0.930822414
GB42753	-0.390171897
GB42741	0.389581587
GB42754	0.161629052
GB42740	-0.517142181
GB42739	-0.91232616
GB42755	-0.423403161
GB42738	-0.116679787
GB42756	-0.310692928
GB42757	-0.513905378
GB42758	0.857015696
GB42759	-0.392258174
GB42737	-0.605574535
GB42760	0.057214833
GB42735	0.201516973
GB42761	0.958304109
GB42762	0.312601122
GB42763	0.346920962
GB42733	-0.04163108
GB42764	0.927873112
GB42765	-0.045419114
GB42766	0.262729425
GB42767	-0.423806569
GB42732	1.28860951
GB42731	0.55544435
GB42728	0.904227735
GB42726	-0.214944245
GB42769	-0.343465749
GB42725	0.048373755
GB42770	-0.245909259
GB42771	-0.501388766
GB42724	-0.284953141
GB42772	-0.540520308
GB42723	0.605869718
GB42773	-0.371489532
GB42722	-0.087685191
GB42774	-0.315297907
GB42775	-0.611587243
GB42776	-0.368920412
GB42777	0.202229766
GB42721	-0.097235271
GB42720	-0.200564095
GB42719	-0.392837385
GB42717	-0.500358804
GB42716	-0.272836137
GB42779	-0.606910894
GB42714	-0.181860568
GB42781	-0.240340777
GB42782	-0.498196268
GB42783	0.74654819
GB42711	-0.375816927
GB42784	-0.108523658
GB42785	-0.801075063
GB42786	0.04249627
GB42787	0.935989534
GB42788	0.765310509
GB42790	0.468497657
GB42791	-0.4603946
GB42792	0.245368464
GB42793	-0.718187228
GB42708	-0.167191862
GB42707	-0.118674224
GB42706	-0.599155325
GB42705	1.09019265
GB42794	0.298091314
GB42704	0.283065526
GB42795	2.090159168
GB42796	-0.347694546
GB42797	3.287185862
GB42798	1.398325555
GB42702	0.589182904
GB42701	0.321644249
GB42799	1.379482732
GB42800	-0.337480113
GB42802	0.182640922
GB42699	-0.555108936
GB42804	-0.158543242
GB42698	-0.290512505
GB42805	-0.649844639
GB42697	-0.597328736
GB42696	-0.225457368
GB42807	-0.298958138
GB42695	-0.303195249
GB42694	-0.418961237
GB42808	1.017412639
GB42693	0.046589977
GB42809	-0.163823784
GB42692	0.250814868
GB42810	0.19359834
GB42691	-0.045959175
GB42811	-0.449541769
GB42690	-0.760320291
GB42812	0.362892378
GB42689	-0.371363318
GB42814	-0.207080988
GB42688	0.206413531
GB42686	0.682094943
GB42815	-0.119363923
GB42685	1.808180082
GB42816	-0.455483442
GB42817	-0.414989612
GB42683	-0.202402144
GB42682	-0.113354173
GB42681	-0.212450869
GB42680	-0.275588005
GB42819	-0.539106627
GB42679	-0.239361861
GB42820	-0.309705048
GB42678	1.35242816
GB42677	-0.116374665
GB42676	-0.620018558
GB42821	-0.20333333
GB42822	-0.109765876
GB42675	0.653431309
GB42674	0.72239604
GB42823	-0.059676329
GB42673	-0.181438208
GB42672	0.606497475
GB42824	0.338808147
GB42825	0.587860762
GB42671	0.308177668
GB42826	0.429577871
GB42670	-0.640417284
GB42669	0.07608779
GB42828	-0.016747593
GB42829	0.525244463
GB42667	0.109240408
GB42830	-0.509161427
GB42666	0.405244665
GB42831	-0.180976791
GB42834	-0.520812026
GB42835	0.143486778
GB42836	-0.627367531
GB42837	-0.558398604
GB42664	-0.026939243
GB42663	0.086379599
GB42662	-0.226263725
GB42838	-0.310126645
GB42661	0.205819034
GB42660	0.401267223
GB42839	0.310965275
GB42840	-0.210823472
GB42659	-0.068429655
GB42656	-0.035047228
GB42655	-0.339602141
GB42841	0.419528126
GB42654	-0.894129678
GB42653	0.096582054
GB42652	-0.352166664
GB42843	0.258170779
GB42844	-0.395313184
GB42845	0.133971015
GB42846	-0.7036165
GB42651	-0.563429925
GB42847	-0.197647953
GB42650	0.070898296
GB42848	-0.462637115
GB42649	-0.271186791
GB42648	-0.050443214
GB42849	2.15882536
GB42647	0.173411862
GB42646	0.632356081
GB42645	-0.248676161
GB42644	0.308256724
GB42850	-0.257553533
GB42643	0.460000381
GB42642	-0.194638445
GB42641	-0.035677907
GB42640	0.965849231
GB42639	0.658246385
GB42638	0.789097051
GB42637	-0.258596948
GB42636	-0.828771129
GB42635	-0.303152615
GB42851	0.904774586
GB42852	0.584176597
GB42634	-0.152202461
GB42632	1.128003063
GB42853	0.584466545
GB42854	-0.478085601
GB42631	-0.460138983
GB42855	-0.613692183
GB42856	1.524623923
GB42857	-0.45136763
GB42858	0.874323526
GB42859	0.343499448
GB42860	0.028361066
GB42629	-0.187449179
GB42861	-0.082127261
GB42862	-0.029155205
GB42863	0.207335444
GB42865	0.497951732
GB42628	0.284458001
GB42627	0.808596524
GB42626	0.913887473
GB42625	0.962808674
GB42624	-0.340622032
GB42623	-0.676812194
GB42622	0.519777937
GB42621	0.106942781
GB42620	0.522374686
GB42619	3.126012857
GB42618	3.210203126
GB42617	-0.114036105
GB42616	2.621111557
GB42866	0.286490484
GB42867	0.384086684
GB42869	1.469182212
GB42615	0.641692162
GB42871	-0.66625718
GB42614	-0.043127071
GB42872	-0.708025316
GB42873	-0.045336732
GB42874	0.039140192
GB42613	0.003824474
GB42875	-0.392418689
GB42612	0.45541362
GB42610	-0.246782162
GB42608	0.214628031
GB42607	0.503344439
GB42879	0.255327082
GB42606	0.056916807
GB42605	-0.315404252
GB42604	0.019670704
GB42880	-0.062764685
GB42881	-0.6970654
GB42603	-0.106382122
GB42882	-0.315404252
GB42883	-0.624514045
GB42884	0.262043416
GB42885	0.919141733
GB42602	1.644939547
GB42886	0.646930249
GB42601	-0.098445314
